nama,bintang,komentar,Waktu,Place name
Maryana Mialik,5.0,"Fell in love with this hostel! Better than hotels that are several times more expensive. Beautiful, clean, technologically advanced. Delight! Good internet, suitable for remote work",a year,Bobopod Alun Alun Malang
Devita Yahya,4.0,,a year,Bobopod Alun Alun Malang
my ais,5.0,Tempat bagus dengan view dan layanan yang baik... Recommended for staycation in malang,a year,Bobopod Alun Alun Malang
Fiqri Haikal,5.0,Pelayanan nya ramah sekali 😍,a year,Bobopod Alun Alun Malang
farrel adinata,5.0,,a year,Bobopod Alun Alun Malang
Unyilbalap 036,5.0,"Tempatnya nyaman cocok buat liburan, tempat istirahat ketika perjalanan jauh",a year,Bobopod Alun Alun Malang
Saiful Rizal,5.0,Suka karna dekat sama mall sekitar dan view pas depan alun alun malang,a year,Bobopod Alun Alun Malang
Irdawati Darwis,5.0,,a year,Bobopod Alun Alun Malang
herman,5.0,,a year,Bobopod Alun Alun Malang
Nadya cahyanada putri zuana,1.0,,a year,Bobopod Alun Alun Malang
Dody Satrianto,5.0,,a year,Bobopod Alun Alun Malang
valentin martinez,5.0,"We stayed 4 nights. The hotel is very clean, and very well located.
Use their app to book and get the best prices.",a year,Bobopod Alun Alun Malang
Atma Dewita,5.0,"Lokasinya di alun alun kota Malang, samping kantor pos jadi aksesnya lumayan mudah. Gak jauh juga dari stasiun Malang (Baru)",a year,Bobopod Alun Alun Malang
Andre Nyoto,4.0,"Pelayanan sangat sopan.
Kamar sangat bersih. Kamar mandi dan toilet juga bersih.
Hanya aturan Quite Hours perlu ditegaskan. Jam 12 malam masih ada yg berisik.

AC di dalam kamar kurang dingin.",a year,Bobopod Alun Alun Malang
Chloé KETTE,1.0,"Don’t lose your money, just go to MADOR which is cheaper, offers more service and the staff is nicer there.
I book this hotel cause I was expecting the service to be better, more understanding that after 15h of night bus, I would want to sleep but no… the reception like robot kept saying check-in at 2pm whereas some pods were available… I ask to pay a fee just to sleep cause I’ll be check-out 12hours before the checkout time and nothing… so here I was staying in the lobby with no sofa to lay in for 7h waiting for check-in time",a year,Bobopod Alun Alun Malang
Lisa LC,4.0,"Very good experience in these little boxes! Original concept with a little technology!
Impeccable cleanliness, good bedding, nothing to say except the lack of soundproofing...
Perfect for 1 to 2 nights",a year,Bobopod Alun Alun Malang
Robin,1.0,Not welcoming to foreigners. Would stay elsewhere if I came again.,a year,Bobopod Alun Alun Malang
Krishna,2.0,"Pod itself was okay, fairly small for 2 people with bags, there's only lockers for your shoes not bags. Main issue was treatment from some staff, I think they don't like foreign guests, first we arrived very early and were told no early check in, even though we could see many pods were free. Second we were told there was no bag storage, but after pushing we were given a slip to sign to store our bags, where there was a bag already, so I guess they let local people store bags! Finally some stains on sheets and bathroom cleanliness was good but not cleaned from morning to night.

Also you need to download an app, upload a pic from your passport. Took a while, feels invasive of privacy, a card would be much easier.",a year,Bobopod Alun Alun Malang
Achmad Wansah,1.0,"minus di parkir,udah ada kartu parkir khusus tamu yg seharusnya gratis parkir begitu di loket keluar malah di suruh bayar,alasanya pak parkirnya udah gk berlaku udah pakek aplikasi ???,padahal udah di jelasin sama resepsionisnya ini untuk kartu parkir keluar masuk .bukan masalah nominal uangnya,cuman heran aja kok sampek segitunya cari uang😅",a year,Bobopod Alun Alun Malang
Dian Adriani David,5.0,"Selama di kota tujuan liburan untuk solo trip ada Bobobox, pasti jadi pilihan utama. Alasan utamanya, karena penginapannya memang hanya dipakai untuk menginap, hampir seharian dipakai untuk jalan-jalan ke luar. Bobobox Malang ada di lantai 2 (lantai 1 nya adalah gerai Mixue). Lokasinya sangat strategis, di depan Alun-Alun Malang. Sangat dekat ke banyak tempat kuliner yang ingin saya kunjungi, bisa ditempuh dengan jalan kaki.

Sama seperti Bobobox lainnya, semua akses menggunakan barcode di aplikasi. Fasilitas pun sama, loker penyimpanan sepatu, ruang komunal, toilet dan shower room, dan mushala. Semua fasilitas termasuk semua pod ada di lantai 2. Ruang komunalnya boleh dibilang paling nyaman, setidaknya dibandingkan dengan Paskal Bandung dan Solo yang pernah saya datangi.",a year,Bobopod Alun Alun Malang
Rilliandi Arindra Putawa,2.0,"Gak sesuai keterangan bobobox bilangnya bisa early check in kalau sudah menghubungi, malah gak bisa.",a year,Bobopod Alun Alun Malang
Farhan Izzaya,5.0,"bersih, wangi, lokasi strategis cucok dah",a year,Bobopod Alun Alun Malang
Riri Sofiancy,5.0,"aahhh baru pertama kali nginep di Bobobox.... unik, simple, untuk traveller yg tidak membawa anak alias hanya berdua saja...tepat sii pilih bobobox. Kamar bersih, toilet bersih, lengkap ada mushola...sistem nya canggih. Kami pilih pod Sky double.",a year,Bobopod Alun Alun Malang
dwi antoro,3.0,,a year,Bobopod Alun Alun Malang
Wiwi susilah,5.0,"Best backpacker. Recomanded... Gak nyangka..
Melebihi ekspektasi.biarpun kamar mandinya bareng2.tapi bersih.over all oke bingit..",a year,Bobopod Alun Alun Malang
Besar Rahmat,5.0,,a year,Bobopod Alun Alun Malang
TD 3.17_14_Muhammad Alfian,5.0,"Murah,nyaman dan strategis banget",a year,Bobopod Alun Alun Malang
Rachmawati Rachmawati,1.0,"Tolong direview kembali kebijakan non refundable, harga yang sy bayar bukan 50rb-100rb.
Setiap orang bisa keliru atau bisa berubah sewaktu2.",a year,Bobopod Alun Alun Malang
Nona Yunita,5.0,,a year,Bobopod Alun Alun Malang
Ibnu Fajr,4.0,Sepertinya musti.ditambahkan layanan bayar debit atw kredit...spy menjangkau smua kalangan dan kondisi...sgt ribet jika kondisi customer sdg tdk bisa online banking nya,a year,Bobopod Alun Alun Malang
Claudia Mariana,5.0,Recomended untuk kamu yg vacation trus nyari penginapan yang simple tapi elit👌,a year,Bobopod Alun Alun Malang
Netta Puspitaningsih,5.0,very comfortable polll,a year,Bobopod Alun Alun Malang
Allysa Okta,5.0,,a year,Bobopod Alun Alun Malang
Hugo Pui,5.0,"Quick check in services with a futuristic pod, the control panel could be use to make your pod to your likings. Very recommended.",a year,Bobopod Alun Alun Malang
Yola Dinda Thenu,5.0,"Nyaman, tenang, bersih. Harga cocok untuk backpacker.",a year,Bobopod Alun Alun Malang
Ginda Hidayat,5.0,,a year,Bobopod Alun Alun Malang
Mochamad Iqbal,4.0,,a year,Bobopod Alun Alun Malang
deni sugiarto,5.0,,a year,Bobopod Alun Alun Malang
Sella Langelo,5.0,,a year,Bobopod Alun Alun Malang
Dandelion Vercise,5.0,,a year,Bobopod Alun Alun Malang
Anisa Risatyah,5.0,"Loved it! It gives new sensation sleeping in a pod ᐠ( ᐛ )ᐟ The service is great, and so is the location.",a year,Bobopod Alun Alun Malang
Bintang Fadjrul Fallah,5.0,Petugas sangat sigap mengobati saya ketika terluka. Mendapatkan perlakuan yang baik dan nyaman.,a year,Bobopod Alun Alun Malang
Edmand Oktivan Osario,5.0,Bersih dan sangat nyaman untuk beristirahat,a year,Bobopod Alun Alun Malang
Surya Simarmata,5.0,"Lokasi dekat dengan alun2 kota malang, disebelah kantor pos tepatnya di lantai 2. Kamar bersih, nyaman dan aman karena pakai barcode, ada lokernya utk tempat sepatu karna masuk wajib pakai sendal dri hotel, kamar mandi luar sharing dgn tamu lain, disebelah penginapan ada foodcourt dan  mixue dilt 1",a year,Bobopod Alun Alun Malang
naufal fakhrian,4.0,,a year,Bobopod Alun Alun Malang
Fajrul Falah,5.0,"Overall, untuk penginapan darurat sih, worth it ya... Gayanya emang futuristik gitu, harga juga affordable..",a year,Bobopod Alun Alun Malang
Sumarno Malik,4.0,,a year,Bobopod Alun Alun Malang
Blossom,5.0,,a year,Bobopod Alun Alun Malang
Lalapan Ayam Andi Arief,5.0,,a year,Bobopod Alun Alun Malang
Yadii Sugandi,5.0,,a year,Bobopod Alun Alun Malang
Revriy A,5.0,"Hotelnya nyaman dan bersih. Lokasinya juga strategis, pas di depan Alun Alun Malang jadi kalau mau kemana mana deket. Semua transaksi di hotel ini cashless (QRIS atau Debit/Credit). Sebelum stay disini wajib download aplikasinya dulu karna nanti kunci podnya ada di aplikasi",a year,Bobopod Alun Alun Malang
Alfandwiju,5.0,"Kamar dan toilet nya  bersih staff nya  juga ramah tempat nya kekinian banget dan canggih dan strategis di tengah kota, jadi kalo mau jalan jalan gak usah kawatir , .... ||Next time pasti stay di bobobox lagi",a year,Bobopod Alun Alun Malang
Setia,5.0,pelayanan ok,a year,Bobopod Alun Alun Malang
Yani2399,5.0,"Hotel kapsul ditengah kota malang murah, bersih dan lokasinya cukup strategis karena deket dengan alun alun malang, jarak stasiun malang sekitar 10 mnt jadi bisa juga buat transit, pemesanan lewat aplikasi bobobox/OTA juga tersedia yaa.. Rekomendasi buat temen2 yang lagi berkunjung ke kota malang",a year,Bobopod Alun Alun Malang
my a,5.0,"Pengalaman baru dengan view alun-alun malang yang ramai dan banyak jajanan, tersedia air minum refill, microwave dan alat makan di pantry yang bisa digunakan tamu + pelayanannya juga bagus, TOP bangett",a year,Bobopod Alun Alun Malang
yudhie j,5.0,"Hotel kapsul pertama dikota malang, harga terjangkau dan posisi strategis di tengah kota malang. Dekat dengan stasiun kereta, pusat perbelanjaan, kayu tangan heritage, dekat dengan alun alun malang dan masih banyak lagi.",a year,Bobopod Alun Alun Malang
Yunas Pradana,5.0,,a year,Bobopod Alun Alun Malang
Iga Andika pradana,1.0,"Saya sangat kecewa dengan pengalaman saya di hotel ini. Kamar-kamar tidak memiliki suara yang kedap sehingga saya bisa mendengar setiap telepon dan percakapan dari kamar sebelah. Ini sangat mengganggu dan mengurangi kualitas tidur saya. Pintu kamar juga sangat berisik saat ditutup, yang membuat saya sulit untuk beristirahat.

Saya juga sangat kesal dengan fakta bahwa hotel ini tidak memiliki hospitality yang baik. Saya tidak merasa diakui sebagai tamu dan tidak ada yang benar-benar peduli tentang kenyamanan saya selama menginap.

Secara keseluruhan, saya sangat tidak merekomendasikan hotel ini kepada siapapun",a year,Bobopod Alun Alun Malang
Syifa,5.0,"Dari semua capsule hotel yang pernah saya coba, bobobox adalah favorit saya! Karena:
1. Ada ruang gerak untuk penginap di dalam pods, sehingga kami bisa ganti baju ataus ekedar stretching dengan leluasa.
2. Kamar mandi memang sharing namun dipisah antara kamar mandi perempuan dan laki-laki, sehingga privasi lebih terjaga apalagi buat wanita berjilbab.
3. Bersih! Petugasnya menepati schedule membersihkan toilet.
4. Lokasi di pusat kota
5. Terdapat makanan cepat saji yang dijual dekat receptionist, jadi kalo merasa lapar anda bisa langsung beli makanan dan bayar di receptionist.

Kekurangannya hanya tidak ada staff cleaning perempuan jadi yang membersihkan kamar mandi perempuan adalah staff pria, yaa dapat diakali dengan tidak memakai kamar mandi saat staff membersihkan kamar mandi.",a year,Bobopod Alun Alun Malang
Widi Alamsyah,5.0,Enak bgttt tempatnya. Apalagi area komunalnya best bgt,a year,Bobopod Alun Alun Malang
meeya sabrina,4.0,"kami menginap disini karna anak sy ingin merasakan pengalaman menginap di hotel kapsul,

lokasi dan pelayanan baik, selangkah dari alun2 dan toko mixue, dekat dengan mcd, dunkin donut, dan gramedia, dekat pula dg toko oen, masjid agung, dan gereja yg biasa menjadi destinasi wisata, di sekitar hotel terdapat banyak warung makan dan pedagang keliling,

kamarnya, hmm, sebagai sebuah hotel kapsul, dengan kamar mandi dan wc bersama, seakan2 mendapatkan pengalaman menginap di hostel dan hotel sekaligus, suasana di kamar seperti didalam kapal feri, tapi sebenarnya dengan harga segitu (idr 292k) sudah bisa menginap di jaringan hotel budget dg kamar mandi dalam, kemudian yg agak menyebalkan, di wc tidak ada bidet semprot yg bisa ditarik, bidetnya yg pakem nyemprot ke she late itu loh, sehingga di wc pria beberapa biliknya ada yang berbau pesing, semoga bisa menjadi perhatian bagi management, syukurlah km dan wc wanita bersih, yha kebangetan sih cewe2 kalo jorok,

fasilitasnya cukup, tersedia dua handuk di kamar, namun utk amenities lainnya harus membeli di resepsionis, di kamar mandi ada satu hairdryer, kemudian ada musholla, dapur dg satu microwave, dan tempat cuci piring yg sabunnya selalu tersedia, pintu hotel dan loker sendal dibuka dg menggunakan qr code dr aplikasi bobobox,

comunal spacenya menghadap langsung ke jalan dan playground di alun2, menghabiskan malam minggu duduk di komunal space sambil minum kopi kaleng yg dibeli di resepsionis dan makan popmie yg bisa dimasak di microwave, omg sebuah kesenangan tersendiri.",a year,Bobopod Alun Alun Malang
Kunto Susilo,5.0,,a year,Bobopod Alun Alun Malang
Yola Noventa,5.0,"Sudah 3x kesini, cocok buat backpackeran dan minim budgetnya. Toilet nya sharing tapi super bersih. Buat solo travel cocok juga si, selain tidur disini nyaman banget buat kerja/ ngerjain tugas.",a year,Bobopod Alun Alun Malang
achmad reyska,5.0,"Untuk lokasi sangat strategis,ngga jauh dari stasiun malang baru,persis depan alun alun malang.dikiri gedung ada berbagai macam kuliner,mixue ice cream,sebelah kanan kantor pos.dekat dengan masjid agung malang.Kalau bisa toiletnya ada didalam ruang yang lainnya sudah oke",a year,Bobopod Alun Alun Malang
Ozhy egalitarian,5.0,"Kamar bersih,toilet bersih,musholla didalam",a year,Bobopod Alun Alun Malang
Sakura,4.0,,a year,Bobopod Alun Alun Malang
Bibiana Kewa0909,3.0,,a year,Bobopod Alun Alun Malang
SULTAN QR CODE,5.0,,a year,Bobopod Alun Alun Malang
Rachmad Hidayat,5.0,"Tempatnya bersih, lokasi strategis 👍🏻",a year,Bobopod Alun Alun Malang
Nath Ly,5.0,"Wahh gabisa berkata kata lagi, ini tempat nginep ter worth it sepanjang ak hidup buat yg budgetnya minim😂😭🥰

(+)
1. Lokasinya STRATEGIS BGTT!! Deket stasiun (jalan 15menit) , tmptnya sebelah mixue & pujasera makanan banyakk gaperlu bingung cari makann cocok utk ku yg ke malang buat bimbingqn doang :’
2. Tempatnya nyaman pollll bersihhh polll
3. Suka karena walaupun tmptnya kek dorm pods gt tp saling ga ngurusin satu sm lain
4. Harga murah poll!! 150k earth pod double kalo kalian berdua kan tinggal jadi @75 aja per orangg
5. Lagu bisa pake bluetooth sendiri & tenang krn ada sound hutan& air terjun jd kualitas tidur baguss bgtt,
Lampu bisa ganti2 sesuai kesukaannn!!
6. Walaupun kamar mandi bersama, tp guess what?? Bener2 bersihhhhh!! Dan ga nyeremin sama skali even aku mandi jam 10 malem sendirian😂
7. Tempatnya jual makanan & minuman harga terjangkau gak yg overprice kek di hotel” umumnya

(-) sbenernya gaada sih paling kalo yg gasuka bathroom sharing mending jangan kesinii tp aku sih gamasalah bgt krn super bersihhhh jujur
Malesnya kalo hrs lepas sandal dimasukin loker & gabisa makan didalem kamar hahaah tp its ok lahh bakal nginep sini terus kayanya kalo ke malang😂",a year,Bobopod Alun Alun Malang
Agus Yulianto,2.0,Okay,a year,Bobopod Alun Alun Malang
windi angeli,5.0,"tempat oke, food court bersih",a year,Bobopod Alun Alun Malang
Suyudi SMPN5PO,4.0,Top,a year,Bobopod Alun Alun Malang
musthofa kamil,5.0,"Serba otomatis, cocok buat tidur aja,",a year,Bobopod Alun Alun Malang
Kris,5.0,"Tempatnya bagus banget, apalagi pod-nya nyaman karena dingin dan gak pengap. Kasur dan selimut bersih, bikin nyenyak tidur. Area kamar mandi, mushola, dan komunal(?), juga sangat terawat. Fasilitas lainnya ada wi-fi, hair dryer, dan microwave yang berfungsi dengan baik. Semua sudah pakai QR code jadi menurutku aman sih. Staffnya juga ramah. Tapi agak kurang srek sama sandalnya, ribet banget karena bagian atasnya letoy. Saran saya, mungkin ganti sandal hotel biasanya aja karena lebih praktis. Overall 10/10.",a year,Bobopod Alun Alun Malang
Aditya Himawan,4.0,Agak creepy sih buat yg tau sejarahnya gedung ini 😂 tapi oke lah baguus kok buat nginep,a year,Bobopod Alun Alun Malang
Yunita Siregar,5.0,"Hmm 10/10 sih seharusnya, tapi karena kamarku kena yang depan jadi BERISIK BANGET ORANG ORANG LEWAT, yaampun jadi gak nyaman tidurnya denger suara orang rawa riwi. Mana gak bisa ganti pods kan, agak gak nyaman jadinya pengen menyendiri malah terganggu sih itu aja. Lainnya oke, kebersihan kamar mandi oke buangettt.",a year,Bobopod Alun Alun Malang
dika TV,5.0,,a year,Bobopod Alun Alun Malang
Yulia Lusiana,5.0,,a year,Bobopod Alun Alun Malang
Game Mania,5.0,,a year,Bobopod Alun Alun Malang
Martin Kurniawan Soffian,5.0,"Nice place and location near alun2, easily find foods around.",a year,Bobopod Alun Alun Malang
argian arizona,5.0,,a year,Bobopod Alun Alun Malang
