review_id,aspect,sentiment_label,sentiment_score
4198,concert,positive,0.54871386
4200,wifi,positive,0.9956927
4200,rest,positive,0.99751806
4201,people,positive,0.91250694
4201,sleep,positive,0.98859745
4201,hotel,positive,0.9504947
4201,concept,positive,0.9905122
4201,store,positive,0.99382764
4201,floor,neutral,0.8832611
4201,backpacked,positive,0.9952501
4202,bathroom,positive,0.9876766
4202,parking,positive,0.8047813
4202,room,positive,0.98281384
4202,application,positive,0.9928082
4202,experience,positive,0.97418743
4202,prayer,positive,0.9818288
4203,traveller,positive,0.97805583
4203,hotel,positive,0.99762625
4203,ambience,positive,0.99758446
4205,hotel,positive,0.997109
4207,bathroom,positive,0.5726995
4207,toothbrush,positive,0.8517455
4207,review,positive,0.5776543
4207,detail,positive,0.7887308
4207,area,positive,0.81847566
4207,location,positive,0.7404663
4207,room,positive,0.57448727
4207,vibe,negative,0.6840068
4208,bathroom,positive,0.99811894
4209,food,positive,0.9979468
4209,location,positive,0.9974457
4209,hotel,positive,0.9913549
4209,shower,positive,0.99754107
4210,commuting,positive,0.8925913
4210,traveler,positive,0.8885509
4210,accommodation,positive,0.8907659
4210,hotel,positive,0.89469993
4211,bathroom,positive,0.9980724
4211,water,positive,0.99170154
4211,hotel,positive,0.99626535
4211,service,positive,0.9970387
4212,service,positive,0.99515957
4214,location,positive,0.9957111
4215,cleanliness,positive,0.9941307
4215,bathroom,positive,0.9143089
4215,location,positive,0.9603877
4215,city,positive,0.67786825
4215,cubicle,positive,0.9868563
4218,room,positive,0.96268886
4218,access,positive,0.89849836
4218,conditioning,positive,0.9814496
4219,time,positive,0.9829502
4220,access,positive,0.9947173
4220,transportation,positive,0.9867155
4220,location,positive,0.9982462
4220,snack,positive,0.9921726
4221,barcode,negative,0.970076
4221,place,positive,0.994041
4221,facility,positive,0.93130875
4223,roomcomfy,positive,0.98464453
4223,noise,negative,0.8791774
4223,plank,negative,0.7809623
4224,location,positive,0.9328185
4225,place,positive,0.9907622
4225,accommodation,positive,0.9923078
4226,hotel,positive,0.99427044
4228,space,positive,0.9876288
4228,location,positive,0.9776838
4228,toilet,positive,0.9527646
4228,room,positive,0.98275465
4228,access,positive,0.9925148
4228,item,positive,0.978219
4229,bobobox,positive,0.9986786
4229,station,neutral,0.99331784
4229,location,positive,0.9869545
4230,place,positive,0.8535013
4231,stay,positive,0.9979913
4232,bathroom,positive,0.7765573
4232,thing,positive,0.962408
4232,location,positive,0.8748752
4232,pantry,positive,0.9955047
4233,place,positive,0.9909231
4233,price,positive,0.99591535
4233,hallway,positive,0.9954448
4233,floor,positive,0.968212
4234,ground,positive,0.9325272
4234,mattress,positive,0.9426817
4234,room,positive,0.84975326
4234,child,positive,0.81538934
4234,place,positive,0.864453
4234,one,positive,0.8673826
4235,room,positive,0.9946069
4235,staff,positive,0.9967704
4235,choice,positive,0.9953969
4235,accommodation,positive,0.9944614
4235,experience,positive,0.995682
4235,backpacker,positive,0.96749574
4236,location,positive,0.99283034
4236,time,positive,0.9544913
4237,bobibox,positive,0.9493855
4237,feature,positive,0.93648255
4237,answer,positive,0.9338756
4237,location,positive,0.9543724
4237,podrooms,positive,0.9410203
4237,station,positive,0.92947227
4237,seller,positive,0.93835527
4237,floor,positive,0.9405049
4237,room,positive,0.9376087
4237,facility,positive,0.94553
4237,practice,positive,0.93538266
4238,location,positive,0.9971584
4238,space,positive,0.99735415
4238,hotel,positive,0.9869425
4239,bathroom,positive,0.997566
4239,price,positive,0.9953589
4240,vendor,positive,0.93641585
4240,location,positive,0.9756836
4240,staff,positive,0.9960377
4240,time,positive,0.93561375
4240,place,positive,0.99089605
4240,checkin,positive,0.9695842
4241,direction,positive,0.97292227
4241,place,positive,0.9949647
4241,service,positive,0.9975351
4241,rail,positive,0.63459957
4242,staff,positive,0.9970553
4242,place,positive,0.9971296
4242,resident,positive,0.9885103
4243,payment,negative,0.9693503
4244,door,negative,0.97751075
4245,star,positive,0.5411522
4245,men,neutral,0.6176804
4245,hotel,neutral,0.9451499
4246,location,positive,0.97186035
4246,area,negative,0.51346564
4247,store,positive,0.86900926
4247,floor,positive,0.64311314
4247,transportation,positive,0.8022782
4247,access,positive,0.889869
4247,facility,positive,0.9485075
4247,slipper,negative,0.8081448
4248,drawback,positive,0.9341204
4248,lady,positive,0.9974063
4248,room,positive,0.94373137
4250,experience,positive,0.99734986
4251,light,positive,0.9983473
4251,pod,positive,0.9967494
4252,bobobox,positive,0.99743867
4252,pod,positive,0.997626
4253,train,positive,0.8930366
4253,place,positive,0.99296534
4254,condition,positive,0.9906375
4254,room,neutral,0.8859514
4254,space,positive,0.80862784
4255,seller,positive,0.97934294
4255,location,positive,0.9908125
4255,room,positive,0.9924115
4255,facility,positive,0.99555665
4257,room,neutral,0.7396656
4257,place,positive,0.99517715
4258,experience,positive,0.9958236
4259,budget,positive,0.9530669
4259,room,positive,0.9256357
4259,location,positive,0.7306558
4259,time,positive,0.68050176
4260,place,positive,0.98478955
4260,time,positive,0.97812563
4260,employee,positive,0.996867
4261,location,positive,0.9977125
4262,sky,neutral,0.6070867
4262,space,positive,0.5643651
4262,step,neutral,0.5047431
4262,size,positive,0.5252049
4262,purpose,neutral,0.51021194
4262,pod,neutral,0.52471215
4264,thing,positive,0.9394483
4264,stay,positive,0.99515873
4265,location,positive,0.98625714
4265,facility,neutral,0.98045063
4267,bathroom,positive,0.9821285
4267,experience,positive,0.99689853
4267,hotel,positive,0.8406144
4267,staff,positive,0.9983322
4267,option,positive,0.99656194
4267,thanks,positive,0.99424946
4268,access,positive,0.99639976
4269,exit,neutral,0.90758574
4271,room,positive,0.9959039
4271,time,positive,0.97017676
4272,room,positive,0.99739695
4272,location,positive,0.99086046
4272,rest,neutral,0.5163112
4273,staycation,neutral,0.5346381
4273,update,positive,0.39869294
4273,spot,negative,0.93987876
4273,room,negative,0.8071052
4273,outdoor,negative,0.94058067
4274,transit,positive,0.5334498
4274,station,neutral,0.74296236
4274,location,positive,0.9966108
4274,service,positive,0.9981331
4276,mobility,positive,0.9793092
4276,transportation,positive,0.86098486
4277,bathroom,positive,0.9650316
4277,process,positive,0.8539106
4277,hairdryer,positive,0.878773
4277,location,positive,0.8867807
4277,room,positive,0.9199946
4277,sound,positive,0.9527546
4277,price,negative,0.9610047
4278,thing,positive,0.9850852
4278,place,positive,0.98588264
4278,shop,positive,0.9955647
4278,store,positive,0.99779177
4279,lot,negative,0.9753939
4279,staff,positive,0.998387
4280,downside,positive,0.9487827
4280,area,positive,0.8632143
4281,location,positive,0.9795024
4281,floor,positive,0.5400497
4281,transportation,positive,0.7558236
4281,room,positive,0.68155277
4281,staff,positive,0.98688865
4282,type,positive,0.9286195
4282,visitor,positive,0.8778034
4282,sleep,positive,0.99408144
4282,space,positive,0.91390204
4282,need,positive,0.8192748
4282,door,negative,0.35724968
4282,mushala,neutral,0.54220504
4282,branch,positive,0.9325604
4282,temperature,positive,0.8843214
4283,church,neutral,0.9374284
4283,location,positive,0.9758577
4283,sandal,negative,0.6100403
4283,soap,negative,0.8369051
4283,note,positive,0.86550224
4284,drawback,positive,0.5195973
4284,location,positive,0.6672074
4284,wifi,positive,0.934111
4284,stop,positive,0.54226583
4284,staff,positive,0.7400435
4284,facility,positive,0.77256006
4284,fork,positive,0.42122954
4287,ideal,positive,0.9919722
4287,worker,positive,0.9341712
4288,room,positive,0.99754363
4288,facility,positive,0.9932533
4289,staff,negative,0.9942158
4290,bathroom,neutral,0.946114
4290,comeback,positive,0.97375226
4290,receptionist,positive,0.99759704
4290,room,positive,0.9898817
4290,fasilities,positive,0.99700576
4291,location,positive,0.9937475
4292,cleanliness,positive,0.97525275
4292,atmosphere,positive,0.96572536
4292,people,positive,0.87797606
4292,kettle,positive,0.8508946
4292,location,positive,0.80736136
4292,station,positive,0.76977575
4292,area,positive,0.935694
4292,floor,positive,0.8160751
4292,toilet,positive,0.743169
4292,hangout,positive,0.971981
4292,price,positive,0.95321655
4293,bathroom,positive,0.9915487
4293,conditioner,negative,0.76350063
4293,place,positive,0.9739537
4295,location,positive,0.55945694
4295,istiqlal,neutral,0.93639183
4297,location,positive,0.9976909
4297,service,positive,0.99736613
4298,hotel,positive,0.99672514
4299,location,positive,0.9967482
4300,bro,positive,0.9951041
4301,station,neutral,0.9935499
4301,hotel,positive,0.99627125
4302,bathroom,positive,0.9977592
4302,thing,positive,0.9818401
4303,bathroom,positive,0.995175
4303,space,positive,0.98166853
4304,place,positive,0.99519366
4306,month,neutral,0.9731363
4306,boy,negative,0.9908047
4306,jkrt,neutral,0.97394264
4307,area,positive,0.9781673
4307,pod,positive,0.99705505
4308,hotel,positive,0.9965405
4309,experience,positive,0.99734986
4311,hotel,positive,0.9966084
4312,trip,positive,0.9757395
4313,traveler,positive,0.964925
4313,accommodation,positive,0.9971207
4313,door,positive,0.6438991
4313,service,positive,0.99476224
4314,experience,positive,0.98400795
4317,criticism,positive,0.9025757
4317,bed,positive,0.9885488
4317,location,positive,0.9888496
4317,stay,positive,0.9934341
4317,water,positive,0.9769771
4317,noise,positive,0.8855719
4317,price,positive,0.9652011
4318,process,positive,0.97628295
4318,bed,positive,0.80358857
4318,rest,positive,0.9822879
4319,drawback,negative,0.9148431
4319,location,negative,0.7468825
4319,room,positive,0.7228517
4319,facility,negative,0.8484579
4319,puddle,negative,0.92396563
4319,rate,negative,0.91254276
4319,condition,negative,0.97605157
4320,facility,positive,0.99889755
4321,air,positive,0.9854253
4321,staff,positive,0.99599874
4321,location,positive,0.97710276
4321,price,positive,0.9971625
4322,stay,positive,0.9902304
4323,location,positive,0.9963302
4324,type,positive,0.85357106
4324,room,positive,0.9782787
4326,brief,positive,0.9795308
4326,atmosphere,positive,0.9855494
4326,hotel,positive,0.97378355
4326,barcode,positive,0.9427255
4326,location,positive,0.97344726
4326,area,positive,0.9711396
4326,floor,positive,0.973974
4326,check,positive,0.97428745
4326,toilet,positive,0.9724887
4326,employee,positive,0.9873137
4326,minute,positive,0.97534525
4326,experience,positive,0.9892106
4326,price,positive,0.9842912
4327,transit,neutral,0.9466415
4327,time,neutral,0.84918237
4328,bit,negative,0.9149752
4328,bedsheet,negative,0.9962637
4329,bathroom,positive,0.9660019
4329,tissue,positive,0.91777515
4329,church,neutral,0.5288676
4329,water,positive,0.9370668
4329,time,positive,0.9277259
4329,pod,positive,0.98173416
4330,room,positive,0.9913812
4330,location,positive,0.9887764
4331,place,positive,0.9983329
4332,blanket,negative,0.9660954
4333,location,positive,0.9900917
4333,option,positive,0.9899963
4334,pod,positive,0.99751186
4335,bathroom,positive,0.99644923
4337,vehicle,positive,0.9945444
4337,rate,positive,0.99255836
4339,checkini,positive,0.745426
4339,side,positive,0.6185753
4339,area,positive,0.60357016
4339,experience,positive,0.9152974
4339,condition,positive,0.8257641
4340,station,positive,0.75687224
4340,location,positive,0.9869177
4340,snack,positive,0.9954045
4342,place,positive,0.99753785
4342,amenity,positive,0.99697447
4343,location,positive,0.6626509
4343,place,positive,0.99465734
4344,place,positive,0.9985417
4345,place,positive,0.99737084
4346,fund,neutral,0.9597288
4346,payment,neutral,0.75447345
4347,dispenser,positive,0.7809579
4347,area,positive,0.7687059
4347,way,positive,0.90638286
4347,scam,positive,0.5390646
4347,room,positive,0.9746275
4347,staff,positive,0.9677633
4347,noise,positive,0.8482103
4347,pod,positive,0.94869
4347,addition,positive,0.916314
4348,bathroom,positive,0.77620465
4348,pavement,positive,0.90684044
4348,location,positive,0.95634717
4348,area,positive,0.91798484
4348,roll,positive,0.92410076
4348,store,positive,0.8717866
4348,water,positive,0.92036957
4348,value,positive,0.9307462
4348,noone,positive,0.92894536
4348,sittingdiningkitchen,positive,0.9663032
4349,thing,negative,0.916985
4349,bobobox,negative,0.7058575
4349,male,negative,0.9808178
4349,smell,negative,0.98691934
4349,aim,negative,0.9872624
4349,place,positive,0.8212499
4350,thing,positive,0.6191976
4350,wifi,positive,0.9934278
4350,mattress,negative,0.9797207
4350,staff,positive,0.9620598
4350,pillow,negative,0.74654573
4350,conditioner,negative,0.91512865
4351,bathroom,positive,0.73711723
4351,one,positive,0.751229
4351,composition,positive,0.8703262
4351,technology,positive,0.7869923
4351,concept,positive,0.84760016
4351,coldness,positive,0.8147308
4351,location,positive,0.78152925
4351,conditioning,positive,0.6663836
4351,number,positive,0.76289755
4351,place,positive,0.7690038
4351,pod,positive,0.74790907
4352,place,positive,0.99764687
4355,place,positive,0.9983182
4356,bobobox,positive,0.9927683
4357,dorm,positive,0.99668914
4357,space,positive,0.98616856
4357,bed,positive,0.95353967
4358,bathroom,positive,0.93595695
4358,space,positive,0.8746832
4358,smell,negative,0.9424493
4358,floor,positive,0.7895671
4358,light,positive,0.9510152
4358,roompods,positive,0.8973288
4359,location,positive,0.99378335
4359,place,positive,0.9977355
4359,price,positive,0.7739595
4360,location,positive,0.9957729
4360,wifi,positive,0.99808
4363,part,positive,0.99680895
4363,experience,positive,0.9974903
4363,hotel,positive,0.9930189
4363,staff,positive,0.9981567
4363,service,positive,0.9982262
4365,bathroom,neutral,0.9620119
4365,atmosphere,positive,0.8821988
4365,rest,positive,0.8016879
4365,bobobox,positive,0.7418257
4365,area,positive,0.87864935
4365,floor,positive,0.7054439
4365,place,positive,0.99180603
4366,place,positive,0.9952055
4366,mosque,neutral,0.9735892
4367,compact,positive,0.9969989
4367,experience,positive,0.9961991
4368,station,neutral,0.92134345
4371,environment,positive,0.98944855
4371,room,positive,0.75427955
4372,place,neutral,0.8266829
4372,transport,neutral,0.9676348
4372,istiqlal,neutral,0.901177
4373,ini,positive,0.7674894
4373,experienc,positive,0.9922161
4373,friend,negative,0.7671091
4374,room,positive,0.9976173
