name,star,time,Place Id,review_id,reviews,final_text
Chloé KETTE,1.0,2023-07-13 00:00:00,0,3334,"don’t lose your money, just go to mador which is cheaper, offers more service and the staff is nicer there. i book this hotel cause i was expecting the service to be better, more understanding that after 15h of night bus, i would want to sleep but no… the reception like robot kept saying check-ini at 2pm whereas some pods were available… i ask to pay a fee just to sleep cause i’ll be check-out 12hours before the checkout time and nothing… so here i was staying ini the lobby with no sofa to lay ini for 7h waiting for check-ini time",don’t lose your money just go to mador which is cheaper offer more service and the staff is nicer there i book this hotel cause i wa expecting the service to be better more understanding that after 15h of night bus i would want to sleep but no… the reception like robot kept saying checkini at 2pm whereas some pod were available… i ask to pay a fee just to sleep cause i’ll be checkout 12hours before the checkout time and nothing… so here i wa staying ini the lobby with no sofa to lay ini for 7h waiting for checkini time
Lisa LC,4.0,2023-07-13 00:00:00,0,3335,"very good experience ini these little boxes! original concept with a little technology! impeccable cleanliness, good bedding, nothing to sayang except the lack of soundproofing. perfect for 1 to 2 nights",very good experience ini these little box original concept with a little technology impeccable cleanliness good bedding nothing to sayang except the lack of soundproofing perfect for 1 to 2 night
Robin,1.0,2023-07-13 00:00:00,0,3336,not welcoming to foreigners. would stay elsewhere if i came again.,not welcoming to foreigner would stay elsewhere if i came again
Krishna,2.0,2023-07-13 00:00:00,0,3337,"pod itself was okay, fairly small for 2 people with bags, there's only lockers for your shoes not bags. main issue was treatment from some staff, i think they don't like foreign guests, first we arrived very early and were told no early check ini, even though we could sih many pods were free. second we were told there was no bag storage, but after pushing we were given a slip to sign to store our bags, where there was a bag already, so i guess they let local people store bags! finally some stains on sheets and bathroom cleanliness was good but not cleaned from morning to night.  also you need to download an app, upload a pic from your passport. took a while, feels invasive of privacy, a card would be much easier.",pod itself wa okay fairly small for 2 people with bag there only locker for your shoe not bag main issue wa treatment from some staff i think they dont like foreign guest first we arrived very early and were told no early check ini even though we could sih many pod were free second we were told there wa no bag storage but after pushing we were given a slip to sign to store our bag where there wa a bag already so i guess they let local people store bag finally some stain on sheet and bathroom cleanliness wa good but not cleaned from morning to night also you need to download an app upload a pic from your passport took a while feel invasive of privacy a card would be much easier
Achmad Wansah,1.0,2023-07-13 00:00:00,0,3338,"minus di parkir,sudah ada kartu parkir khusus tamu yang seharusnya gratis parkir begitu di loket keluar malah di suruh bayar,alasanya pak parkirnya sudah enggak berlaku sudah pakai aplikasi ?,padahal sudah di jelasin sama resepsionisnya ini untuk kartu parkir keluar masuk .bukan masalah nominal uangnya,cuman heran saja kok sampai sebegitunya cari uang😅",minus in parking there is already a special guest parking card which should be free parking when you exit the counter you are asked to pay the reason is the parking attendant is no longer valid have you used the application even though the receptionist ha explained that this is for an entry and exit parking card it not a matter of the nominal amount of money it just surprising why they are looking for money like that
Dian Adriani David,5.0,2023-07-13 00:00:00,0,3339,"selama di kota tujuan liburan untuk solo trip ada bobobox, pasti jadi pilihan utama. alasan utamanya, karena penginapannya memang hanya dipakai untuk menginap, hampir seharian dipakai untuk jalan-jalan ke luar. bobobox malang ada di lantai 2 (lantai 1 nya adalah gerai mixue). lokasinya sangat strategis, di depan alun-alun malang. sangat dekat ke banyak tempat kuliner yang ingin saya kunjungi, bisa ditempuh dengan jalan kaki.  sama seperti bobobox lainnya, semua akses menggunakan barcode di aplikasi. fasilitas pun sama, loker penyimpanan sepatu, ruang komunal, toilet dan shower room, dan mushala. semua fasilitas termasuk semua pod ada di lantai 2. ruang komunalnya boleh dibilang paling nyaman, setidaknya dibandingkan dengan paskal bandung dan solo yang pernah saya datangi.",while in the destination city for a solo trip there is bobobox it must be the main choice the main reason is because the accommodation is only used for staying overnight almost the whole day is used for going out bobobox malang is on the 2nd floor the 1st floor is the mixue outlet the location is very strategic in front of the malang square very close to many culinary place that i want to visit can be reached on foot just like other boboboxes all access us a barcode in the application the facility are the same shoe storage locker communal space toilet and shower room and prayer room all facility including all pod are on the 2nd floor the communal space is arguably the most comfortable at least compared to the paskal bandung and solo that i have visited
Rilliandi Arindra Putawa,2.0,2023-07-13 00:00:00,0,3340,"enggak sesuai keterangan bobobox bilangnya bisa early check ini kalau sudah menghubungi, malah enggak bisa.",not according to the information bobobox said that they could do an early check if they contacted them but they couldnt
Farhan Izzaya,5.0,2023-07-13 00:00:00,0,3341,"bersih, wangi, lokasi strategis cocok deh",clean fragrant suitable strategic location
Riri Sofiancy,5.0,2023-07-13 00:00:00,0,3342,"aah baru pertama kali nginep di bobobox. unik, simple, untuk traveller yang tidak membawa anak alias hanya berdua saja.tepat sih pilih bobobox. kamar bersih, toilet bersih, lengkap ada mushola.sistem nya canggih. kami pilih pod sky double.",aah this is my first time staying at bobobox unique simple for traveler who dont bring child aka just the two of u bobobox is the right choice clean room clean toilet complete with a prayer room the system is sophisticated we chose the sky double pod
Wiwi susilah,5.0,2023-07-13 00:00:00,0,3343,best backpacker. recomanded. enggak menyangka.. melebihi ekspektasi.biarpun kamar mandinya bareng2.tapi bersih.over all oke banget..,best backpacker recommended didnt expect it exceeded expectation even though the bathroom are shared but clean overall very good
TD 3.17_14_Muhammad Alfian,5.0,2023-07-13 00:00:00,0,3344,"murah,nyaman dan strategis banget",cheap comfortable and very strategic
Rachmawati Rachmawati,1.0,2023-07-13 00:00:00,0,3345,"tolong direview kembali kebijakan non refundable, harga yang saya bayar bukan 50rb-100rb. setiap orang bisa keliru atau bisa berubah sewaktu2.",please review the nonrefundable policy the price i paid wa not 50k100k everyone can be wrong or it can change at any time
Ibnu Fajr,4.0,2023-07-13 00:00:00,0,3346,sepertinya musti.ditambahkan layanan bayar debit atau kredit.supaya menjangkau semua kalangan dan kondisi.sangat ribet jika kondisi customer sedang tidak bisa online banking nya,it seems like a debit or credit payment service should be added so that it can reach all group and condition it is very complicated if the customer is not able to do online banking
Claudia Mariana,5.0,2023-07-13 00:00:00,0,3347,recomended untuk kamu yang vacation terus mencari penginapan yang simple tapi elit👌,recommended for those of you who are on vacation and looking for simple but elite accommodation
Netta Puspitaningsih,5.0,2023-07-13 00:00:00,0,3348,very comfortable pol,very comfortable pol
Hugo Pui,5.0,2023-07-13 00:00:00,0,3349,"quick check ini services with a futuristic pod, the control panel could be use to memakai your pod to your likings. very recommended.",quick check ini service with a futuristic pod the control panel could be use to memakai your pod to your liking very recommended
Yola Dinda Thenu,5.0,2023-07-13 00:00:00,0,3350,"nyaman, tenang, bersih. harga cocok untuk backpacker.",comfortable quiet clean price is suitable for backpacker
Anisa Risatyah,5.0,2023-07-13 00:00:00,0,3351,"loved it! it gives new sensation sleeping ini a pod ᐠ( ᐛ )ᐟ the service is great, and so is the location.",loved it it give new sensation sleeping ini a pod ᐠ ᐛ ᐟ the service is great and so is the location
Bintang Fadjrul Fallah,5.0,2023-07-13 00:00:00,0,3352,petugas sangat sigap mengobati saya ketika terluka. mendapatkan perlakuan yang baik dan nyaman.,the officer were very quick to treat me when i wa injured receive good and comfortable treatment
Edmand Oktivan Osario,5.0,2023-07-13 00:00:00,0,3353,bersih dan sangat nyaman untuk beristirahat,clean and very comfortable to rest
Surya Simarmata,5.0,2023-07-13 00:00:00,0,3354,"lokasi dekat dengan alun2 kota malang, disebelah kantor pos tepatnya di lantai 2. kamar bersih, nyaman dan aman karena pakai barcode, ada lokernya untuk tempat sepatu karena masuk wajib pakai sendal dari hotel, kamar mandi luar sharing dengan tamu lain, disebelah penginapan ada foodcourt dan  mixue dilt 1",the location is close to the malang city square next to the post office precisely on the 2nd floor the room is clean comfortable and safe because it us a barcode there is a locker for shoe because you must wear sandal from the hotel to enter the bathroom is outside shared with other guest next to the inn there is a food court and mixue on the 1st floor
